Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,CLTV (Predicted Thou. IDR)
51,Bandung,Mid End,1,1,0,1,0,0,Debit,78.65,0,5469.1
13,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.415,0,3660.8
1,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,27.17,0,5071.3
1,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,27.365,0,4405.7
63,Bandung,Mid End,1,1,1,1,0,0,Pulsa,92.95,0,6944.6
3,Bandung,Mid End,0,0,0,0,0,1,Digital Wallet,71.045,0,2818.4
46,Bandung,Low End,0,0,0,0,0,0,Credit,24.96,0,3608.8
1,Bandung,Mid End,0,0,0,0,0,0,Credit,64.74,0,6234.8
71,Bandung,Low End,0,0,0,0,0,0,Debit,26.65,0,6423.3
55,Bandung,High End,0,0,1,0,1,0,Credit,117.52,0,5983.9
70,Bandung,High End,0,1,1,1,0,0,Debit,117.325,0,6925.1
67,Bandung,High End,1,0,0,1,1,1,Debit,135.98,0,6165.9
14,Bandung,Mid End,0,0,1,0,0,0,Credit,65.26,0,5528.9
20,Bandung,High End,0,0,1,1,0,1,Debit,124.15,0,4141.8
49,Bandung,High End,0,0,0,0,1,1,Debit,124.02,0,7976.8
72,Bandung,High End,1,1,1,0,1,0,Debit,131.69,0,7166.9
46,Bandung,Mid End,1,0,0,0,0,0,Pulsa,69.03,0,4365.4
24,Bandung,High End,0,1,1,0,0,0,Debit,110.305,0,3823.3
5,Bandung,Mid End,0,1,0,1,0,0,Pulsa,44.525,0,6630.0
33,Bandung,High End,0,1,1,1,0,0,Credit,115.18,0,4742.4
42,Bandung,Mid End,1,1,0,0,0,0,Debit,78.195,0,7784.4
23,Bandung,High End,1,0,1,0,1,1,Credit,129.935,0,4569.5
8,Bandung,High End,0,0,0,0,0,0,Debit,91.91,0,6429.8
66,Bandung,Mid End,1,1,0,0,0,0,Digital Wallet,71.24,0,6007.3
24,Jakarta,Mid End,0,1,0,0,0,0,Credit,71.24,0,5629.0
53,Jakarta,High End,0,1,1,0,1,1,Digital Wallet,130.39,0,6990.1
60,Jakarta,Mid End,1,0,1,0,1,1,Pulsa,69.68,0,5424.9
20,Jakarta,Low End,0,0,0,0,0,0,Credit,25.155,0,7554.3
23,Jakarta,High End,0,0,0,0,0,1,Pulsa,111.28,0,4566.9
72,Jakarta,Mid End,1,0,1,1,1,1,Pulsa,105.04,0,6095.7
21,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.48,0,5930.6
31,Jakarta,High End,0,1,0,0,1,0,Pulsa,117.91,0,4540.9
57,Jakarta,Mid End,0,1,1,1,1,0,Digital Wallet,90.675,0,5833.1
45,Jakarta,Low End,0,0,0,0,0,0,Debit,26.0,0,6719.7
10,Jakarta,High End,0,1,1,0,0,1,Pulsa,123.825,0,6253.0
14,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.935,0,7501.0
27,Jakarta,Mid End,1,0,0,1,1,1,Digital Wallet,105.105,0,6151.6
69,Jakarta,High End,0,1,0,1,0,1,Debit,121.29,0,6766.5
35,Jakarta,Mid End,1,0,0,1,1,0,Credit,60.255,0,5950.1
45,Jakarta,Mid End,0,1,1,0,1,1,Credit,102.375,0,3373.5
17,Jakarta,High End,0,1,0,0,1,0,Pulsa,108.615,0,7233.2
22,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.48,0,2863.9
67,Jakarta,Mid End,1,0,1,1,0,1,Digital Wallet,88.205,0,6229.6
67,Jakarta,High End,0,0,1,1,1,1,Debit,137.345,0,8297.9
9,Jakarta,High End,0,0,1,0,0,0,Credit,98.15,0,3927.3
5,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.195,0,6526.0
54,Jakarta,Mid End,1,0,0,1,1,0,Credit,58.76,0,7065.5
70,Jakarta,Mid End,1,1,1,1,1,0,Debit,103.025,0,6610.5
53,Jakarta,Mid End,1,0,1,1,1,1,Pulsa,111.41,0,7744.1
31,Jakarta,Low End,0,0,0,0,0,0,Credit,26.13,0,4011.8
13,Jakarta,Mid End,0,1,1,1,0,0,Debit,80.34,0,6173.7
28,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,64.87,0,6825.0
38,Jakarta,Low End,0,0,0,0,0,0,Debit,26.52,0,4882.8
52,Jakarta,Mid End,1,1,0,0,1,1,Digital Wallet,98.02,0,6774.3
62,Jakarta,High End,1,1,1,1,1,1,Digital Wallet,140.595,0,6887.4
16,Jakarta,High End,0,1,0,0,0,1,Pulsa,112.125,0,4564.3
12,Jakarta,High End,0,0,1,0,1,1,Pulsa,124.41,0,7185.1
72,Jakarta,High End,1,1,1,1,1,1,Debit,151.905,0,5271.5
71,Jakarta,High End,0,1,0,1,1,1,Debit,137.475,0,6397.3
24,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.195,0,4644.9
15,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.48,0,3538.6
2,Jakarta,Mid End,1,1,0,0,0,0,Debit,79.235,0,4123.6
5,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,32.565,0,2692.3
41,Jakarta,Mid End,1,1,1,0,0,0,Debit,78.39,0,5934.5
43,Jakarta,Mid End,1,1,0,0,0,1,Pulsa,83.135,0,5466.5
1,Jakarta,High End,0,0,0,0,0,0,Pulsa,96.59,0,3858.4
1,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,91.78,0,3348.8
71,Jakarta,Mid End,1,1,1,1,1,1,Debit,117.715,0,6509.1
7,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.285,0,3380.0
28,Jakarta,Mid End,0,1,1,1,0,0,Debit,83.785,0,4966.0
16,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.545,0,7293.0
7,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.35,0,5552.3
69,Jakarta,High End,0,1,1,1,1,1,Debit,143.65,0,6243.9
1,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,32.11,0,3984.5
3,Jakarta,Mid End,1,0,1,0,1,1,Pulsa,100.62,0,7186.4
69,Jakarta,High End,0,1,1,0,0,0,Debit,111.02,0,7768.8
71,Jakarta,Mid End,1,1,1,1,0,0,Debit,61.88,0,6233.5
69,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.22,0,8330.4
48,Jakarta,High End,0,0,1,1,1,1,Pulsa,135.005,0,5595.2
45,Jakarta,High End,1,0,1,1,1,1,Credit,140.985,0,6620.9
51,Jakarta,High End,0,1,0,0,0,0,Debit,105.3,0,5357.3
72,Jakarta,Mid End,1,1,1,1,1,1,Debit,112.645,0,6007.3
37,Jakarta,High End,0,1,1,0,1,0,Pulsa,120.835,0,4500.6
71,Jakarta,Mid End,1,1,1,1,1,1,Pulsa,117.455,0,8427.9
66,Jakarta,Low End,0,0,0,0,0,0,Credit,32.695,0,7983.3
51,Jakarta,Mid End,1,0,0,1,1,1,Debit,99.32,0,8300.5
30,Jakarta,Low End,0,0,0,0,0,0,Debit,25.415,0,6763.9
34,Jakarta,High End,0,0,0,0,1,0,Pulsa,110.955,0,4963.4
64,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,32.24,0,8165.3
65,Jakarta,High End,0,1,1,0,1,1,Debit,134.095,0,8373.3
47,Jakarta,High End,1,1,0,1,1,0,Digital Wallet,130.975,0,3260.4
67,Jakarta,High End,0,1,0,1,1,0,Credit,122.33,0,6243.9
39,Jakarta,Low End,0,0,0,0,0,0,Debit,25.155,0,3389.1
14,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.87,0,5010.2
56,Jakarta,High End,0,0,1,0,1,1,Pulsa,131.365,0,7168.2
14,Jakarta,Mid End,0,0,0,1,0,1,Credit,76.83,0,7433.4
16,Jakarta,Mid End,1,1,0,0,0,0,Digital Wallet,72.605,0,3203.2
70,Jakarta,High End,1,1,0,0,1,1,Pulsa,137.865,0,5957.9
72,Jakarta,Mid End,1,1,1,0,1,1,Credit,109.33,0,6072.3
23,Jakarta,High End,0,0,1,0,0,0,Credit,97.89,0,7673.9
21,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,32.11,0,7023.9
36,Jakarta,Mid End,0,0,1,0,0,0,Pulsa,72.54,0,6201.0
50,Jakarta,Mid End,0,1,1,1,0,0,Credit,51.61,0,6726.2
48,Jakarta,Mid End,0,0,0,1,0,0,Credit,38.35,0,4152.2
50,Jakarta,Low End,0,0,0,0,0,0,Credit,26.195,0,5541.9
72,Jakarta,Mid End,1,1,1,1,0,1,Credit,103.415,0,6195.8
10,Jakarta,Low End,0,0,0,0,0,0,Credit,32.24,0,6775.6
18,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.545,0,5632.9
9,Jakarta,High End,0,0,1,0,1,1,Pulsa,122.265,0,4517.5
2,Jakarta,High End,1,0,0,0,0,1,Digital Wallet,117.975,0,6195.8
40,Jakarta,High End,0,0,0,1,0,0,Credit,102.505,0,6834.1
69,Jakarta,High End,0,0,1,0,1,1,Debit,129.35,0,5508.1
18,Jakarta,High End,0,0,1,0,0,0,Credit,104.715,0,6934.2
11,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.26,0,3702.4
55,Jakarta,Mid End,1,0,0,0,0,1,Credit,77.285,0,7425.6
33,Jakarta,High End,0,1,1,0,0,1,Pulsa,121.355,0,4352.4
46,Jakarta,Mid End,0,0,0,0,0,0,Debit,58.435,0,3413.8
34,Jakarta,Low End,0,0,0,0,0,0,Debit,33.93,0,2633.8
3,Jakarta,Low End,0,0,0,0,0,0,Pulsa,26.26,0,5679.7
30,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,27.625,0,3961.1
33,Jakarta,Mid End,1,0,0,1,0,0,Pulsa,77.22,0,3708.9
45,Jakarta,High End,0,1,1,0,0,1,Credit,123.5,0,3534.7
40,Jakarta,Mid End,1,1,0,1,0,0,Digital Wallet,80.47,0,3276.0
71,Jakarta,High End,1,1,1,1,1,1,Pulsa,154.245,0,5584.8
72,Jakarta,Mid End,1,1,1,1,1,1,Debit,83.785,0,6844.5
22,Jakarta,High End,0,0,0,0,0,1,Pulsa,104.195,0,6151.6
46,Jakarta,Low End,0,0,0,0,0,0,Debit,26.26,0,3022.5
55,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,27.3,0,6559.8
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.585,0,6298.5
12,Jakarta,Mid End,0,0,0,1,1,1,Digital Wallet,98.605,0,7724.6
31,Jakarta,High End,0,1,0,0,0,0,Pulsa,104.585,0,6089.2
67,Jakarta,Mid End,1,0,0,0,1,1,Pulsa,98.15,0,7046.0
1,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,57.785,0,4547.4
41,Jakarta,Mid End,1,1,1,0,1,0,Credit,96.915,0,3572.4
42,Jakarta,Mid End,1,0,1,1,1,0,Credit,62.595,0,3474.9
23,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.545,0,7098.0
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.195,0,4117.1
56,Jakarta,High End,1,1,0,0,1,1,Credit,138.58,0,6572.8
15,Jakarta,High End,0,1,0,0,1,0,Pulsa,118.3,0,5982.6
12,Jakarta,Low End,0,0,0,0,0,0,Debit,33.02,0,2884.7
54,Jakarta,Mid End,1,0,1,1,0,1,Debit,90.935,0,6600.1
7,Jakarta,Mid End,0,0,0,0,1,1,Pulsa,86.905,0,6315.4
16,Jakarta,Low End,0,0,0,0,0,0,Pulsa,26.195,0,6852.3
21,Jakarta,Mid End,1,0,1,0,0,1,Digital Wallet,84.305,0,4292.6
30,Jakarta,Mid End,0,0,1,0,1,1,Pulsa,97.305,0,7293.0
3,Jakarta,Mid End,0,0,0,1,0,0,Digital Wallet,65.65,0,6835.4
11,Jakarta,High End,0,0,1,0,0,0,Pulsa,94.77,0,3954.6
62,Jakarta,High End,1,1,1,1,1,1,Credit,149.565,0,8442.2
18,Jakarta,Low End,0,0,0,0,0,0,Pulsa,24.7,0,6992.7
6,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.415,0,3001.7
46,Jakarta,High End,0,0,1,0,1,1,Pulsa,131.43,0,6347.9
21,Jakarta,High End,0,0,0,0,0,1,Pulsa,109.33,0,6043.7
68,Jakarta,Low End,0,0,0,0,0,0,Debit,31.395,0,7783.1
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,65.13,0,7302.1
25,Jakarta,High End,0,0,1,0,0,0,Pulsa,96.98,0,5968.3
24,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.675,0,3430.7
51,Jakarta,High End,0,1,1,0,1,1,Debit,138.84,0,6032.0
57,Jakarta,Mid End,1,0,1,1,1,1,Pulsa,109.85,0,7706.4
15,Jakarta,Low End,0,0,0,0,0,0,Debit,32.565,0,6783.4
72,Jakarta,Mid End,1,1,1,1,1,1,Debit,108.81,0,5969.6
28,Jakarta,High End,0,1,1,0,1,0,Credit,125.58,0,7189.0
70,Jakarta,High End,1,1,1,1,1,0,Credit,131.43,0,5493.8
13,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.26,0,3838.9
59,Jakarta,High End,1,1,1,1,0,0,Pulsa,122.265,0,6579.3
62,Jakarta,Mid End,1,0,1,1,1,1,Digital Wallet,105.3,0,6089.2
21,Jakarta,Mid End,1,0,1,1,0,0,Pulsa,78.325,0,6331.0
2,Jakarta,Mid End,0,0,1,0,0,1,Pulsa,79.105,0,4934.8
1,Jakarta,Mid End,0,0,0,0,0,0,Credit,57.135,0,7389.2
4,Jakarta,High End,0,0,1,0,0,1,Pulsa,111.865,0,4748.9
19,Jakarta,Low End,0,0,0,0,0,0,Credit,26.325,0,7261.8
67,Jakarta,Low End,0,0,0,0,0,0,Credit,25.22,0,6357.0
72,Jakarta,High End,1,1,1,0,0,1,Credit,133.445,0,6084.0
53,Jakarta,Low End,0,0,0,0,0,0,Credit,25.87,0,5404.1
5,Jakarta,Low End,0,0,0,0,0,0,Pulsa,25.415,0,3347.5
71,Jakarta,High End,0,1,1,1,0,1,Credit,124.15,0,8335.6
50,Jakarta,Mid End,0,1,1,1,1,1,Credit,109.395,0,6012.5
56,Jakarta,High End,0,0,1,1,1,1,Pulsa,134.16,0,5821.4
2,Jakarta,Mid End,0,0,0,1,0,0,Credit,65.26,0,6106.1
46,Jakarta,Low End,0,0,0,0,0,0,Credit,25.935,0,4646.2
71,Jakarta,High End,1,1,1,1,1,1,Pulsa,151.125,0,7961.2
29,Jakarta,Mid End,0,0,0,1,0,0,Pulsa,40.56,0,6189.3
69,Jakarta,Low End,0,0,0,0,0,0,Debit,31.785,0,6883.5
71,Jakarta,Mid End,0,1,1,1,1,1,Credit,109.46,0,6178.9
56,Jakarta,Mid End,1,1,1,1,1,1,Debit,111.345,0,8450.0
56,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,27.56,0,8414.9
28,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,33.215,0,4540.9
19,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.26,0,4726.8
66,Jakarta,Mid End,0,0,0,1,0,1,Pulsa,83.005,0,7742.8
17,Jakarta,Mid End,0,0,1,1,0,0,Digital Wallet,80.535,0,6186.7
52,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,33.475,0,6078.8
19,Jakarta,Mid End,0,1,0,0,1,0,Pulsa,75.66,0,5242.9
36,Jakarta,Mid End,1,1,1,1,1,1,Debit,111.605,0,6367.4
72,Jakarta,High End,1,1,1,1,0,1,Credit,136.37,0,6405.1
34,Jakarta,High End,0,1,1,0,1,1,Pulsa,129.805,0,7313.8
8,Jakarta,Low End,0,0,0,0,0,0,Debit,25.415,0,6381.7
69,Jakarta,High End,0,0,1,1,1,1,Pulsa,135.2,0,7672.6
50,Jakarta,High End,1,0,1,0,1,1,Digital Wallet,135.72,0,7930.0
10,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.35,0,6550.7
12,Jakarta,Low End,0,0,0,0,0,0,Credit,32.825,0,3439.8
70,Jakarta,Mid End,1,0,1,1,0,1,Debit,64.805,0,7098.0
64,Jakarta,High End,1,0,1,1,1,1,Debit,141.635,0,7514.0
66,Jakarta,Mid End,1,1,1,1,1,1,Credit,116.87,0,5306.6
71,Jakarta,Mid End,1,0,1,1,1,1,Credit,106.6,0,7501.0
20,Jakarta,High End,0,0,0,0,1,1,Pulsa,116.935,0,6255.6
72,Jakarta,Mid End,1,1,0,1,1,1,Debit,103.155,0,5561.4
71,Jakarta,Mid End,1,1,1,1,0,0,Credit,83.265,0,5686.2
38,Jakarta,High End,0,0,1,0,1,1,Credit,131.495,0,4859.4
33,Jakarta,Mid End,0,1,0,0,1,0,Pulsa,50.83,0,3711.5
23,Jakarta,Mid End,1,0,0,1,0,0,Digital Wallet,44.98,0,5778.5
58,Jakarta,Low End,0,0,0,0,0,0,Pulsa,25.415,0,6241.3
70,Jakarta,High End,0,1,0,1,1,1,Debit,135.785,0,6505.2
4,Jakarta,High End,0,0,0,0,0,0,Pulsa,91.65,0,3764.8
45,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.455,0,5473.0
36,Jakarta,Low End,0,0,0,0,0,0,Credit,25.285,0,7468.5
54,Jakarta,Mid End,1,1,0,1,1,0,Digital Wallet,90.87,0,7919.6
23,Jakarta,Mid End,0,1,0,1,0,0,Digital Wallet,77.61,0,4503.2
41,Jakarta,Mid End,1,1,1,0,1,0,Credit,101.855,0,3762.2
5,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,92.885,0,6722.3
27,Jakarta,Mid End,0,1,1,0,0,1,Credit,59.605,0,2688.4
1,Jakarta,High End,0,0,0,1,1,1,Pulsa,124.605,0,4251.0
67,Jakarta,Mid End,1,0,0,1,0,0,Credit,46.41,0,7351.5
72,Jakarta,Mid End,1,1,1,1,1,1,Credit,116.415,0,6490.9
56,Jakarta,Low End,0,0,0,0,0,0,Credit,32.435,0,6815.9
44,Jakarta,Low End,0,0,0,0,0,0,Pulsa,32.305,0,6930.3
66,Jakarta,High End,0,1,0,0,1,1,Pulsa,131.04,0,7109.7
69,Jakarta,High End,0,0,1,1,1,1,Debit,136.955,0,6848.4
40,Jakarta,Low End,0,0,0,0,0,0,Credit,25.545,0,5041.4
30,Jakarta,Mid End,1,0,0,0,0,0,Debit,70.785,0,3396.9
11,Jakarta,Mid End,0,0,0,1,1,1,Digital Wallet,91.65,0,7203.3
15,Jakarta,Low End,0,0,0,0,0,0,Credit,26.13,0,5666.7
11,Jakarta,Mid End,0,0,1,0,1,1,Pulsa,90.155,0,2974.4
64,Jakarta,Low End,0,0,0,0,0,0,Debit,25.74,0,6999.2
72,Jakarta,Mid End,1,1,1,1,1,0,Debit,96.72,0,7267.0
72,Jakarta,High End,1,1,1,1,0,0,Debit,120.965,0,6484.4
1,Jakarta,Mid End,1,0,0,0,0,0,Digital Wallet,66.56,0,4808.7
15,Jakarta,Mid End,1,1,1,1,0,0,Credit,85.28,0,3868.8
60,Jakarta,Mid End,0,0,1,1,1,1,Credit,104.715,0,5406.7
56,Jakarta,Mid End,1,0,1,0,0,0,Digital Wallet,68.51,0,6178.9
8,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,27.105,0,5523.7
49,Jakarta,Mid End,0,0,0,0,0,0,Credit,67.795,0,6791.2
70,Jakarta,High End,1,1,1,1,1,1,Debit,149.435,0,5864.3
52,Jakarta,High End,1,0,1,1,1,1,Debit,135.785,0,7137.0
72,Jakarta,High End,1,1,1,1,1,1,Credit,147.745,0,8409.7
40,Jakarta,Low End,0,0,0,0,0,0,Debit,26.78,0,4018.3
40,Jakarta,High End,0,0,0,0,1,1,Pulsa,119.015,0,7464.6
1,Jakarta,Mid End,0,0,1,0,0,0,Pulsa,64.805,0,6919.9
30,Jakarta,Low End,0,0,0,0,0,0,Credit,25.74,0,5207.8
44,Jakarta,High End,0,0,1,1,1,1,Pulsa,135.395,0,3827.2
7,Jakarta,Mid End,1,0,0,0,0,0,Pulsa,62.66,0,7182.5
72,Jakarta,Low End,0,0,0,0,0,0,Credit,32.63,0,7476.3
8,Jakarta,High End,0,0,0,1,1,1,Credit,130.195,0,6704.1
3,Jakarta,Mid End,1,0,1,0,0,0,Digital Wallet,72.67,0,6042.4
8,Jakarta,Mid End,0,0,1,1,0,1,Credit,83.72,0,5898.1
5,Jakarta,High End,0,1,0,0,1,0,Digital Wallet,110.89,0,3495.7
72,Jakarta,High End,1,0,1,1,1,1,Digital Wallet,139.685,0,6819.8
54,Jakarta,Mid End,1,1,1,1,1,1,Credit,118.69,0,7679.1
72,Jakarta,Mid End,0,1,1,1,1,1,Debit,111.735,0,8385.0
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,58.76,0,5948.8
69,Jakarta,High End,0,0,1,0,0,0,Credit,102.96,0,5293.6
48,Jakarta,Mid End,1,1,0,0,0,0,Credit,72.15,0,6467.5
8,Jakarta,High End,0,0,0,1,0,1,Pulsa,117.325,0,6459.7
71,Jakarta,Mid End,1,1,1,1,1,1,Digital Wallet,118.625,0,7187.7
67,Jakarta,High End,1,1,0,0,1,1,Credit,131.17,0,5301.4
34,Jakarta,High End,0,1,0,0,1,1,Debit,127.01,0,7525.7
3,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.805,0,6193.2
9,Jakarta,Mid End,0,1,0,1,1,0,Digital Wallet,85.28,0,2866.5
71,Jakarta,High End,1,1,1,0,1,1,Debit,136.045,0,7931.3
57,Jakarta,High End,0,0,0,1,1,0,Credit,117.585,0,6598.8
72,Jakarta,Mid End,1,1,1,1,1,1,Debit,82.81,0,6397.3
48,Jakarta,High End,1,0,1,1,1,1,Pulsa,135.85,0,5001.1
18,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.13,0,7261.8
43,Jakarta,High End,0,0,1,1,1,1,Credit,135.59,0,5105.1
72,Jakarta,Mid End,1,1,1,1,1,1,Debit,121.225,0,6756.1
35,Jakarta,Mid End,0,0,0,1,1,1,Debit,95.485,0,6134.7
4,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.91,0,6078.8
49,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,32.825,0,7300.8
71,Jakarta,High End,1,1,1,0,1,0,Debit,130.65,0,5304.0
11,Jakarta,High End,0,0,0,0,1,1,Pulsa,117.78,0,2605.2
63,Jakarta,Mid End,1,1,1,1,1,1,Credit,116.22,0,6505.2
65,Jakarta,High End,0,1,1,0,1,0,Debit,124.085,0,5418.4
49,Jakarta,Low End,0,0,0,0,0,0,Credit,26.585,0,6219.2
4,Jakarta,Low End,0,0,0,0,0,0,Pulsa,25.935,0,3836.3
72,Jakarta,High End,0,1,1,1,1,1,Credit,141.895,0,6249.1
26,Jakarta,High End,0,0,1,0,1,0,Credit,111.41,0,5115.5
35,Jakarta,High End,0,0,1,0,1,1,Debit,132.665,0,4158.7
57,Jakarta,High End,0,1,0,1,0,1,Pulsa,123.11,0,5859.1
28,Jakarta,Mid End,0,1,0,0,0,1,Pulsa,83.72,0,3164.2
25,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,34.84,0,4456.4
47,Jakarta,Mid End,1,0,1,0,1,0,Credit,85.865,0,4425.2
57,Jakarta,Mid End,1,1,0,1,0,0,Debit,84.76,0,5838.3
16,Jakarta,High End,0,0,0,0,1,0,Credit,110.565,0,4860.7
5,Jakarta,Mid End,1,0,1,0,0,0,Digital Wallet,72.54,0,3395.6
72,Jakarta,Low End,0,0,0,0,0,0,Debit,25.935,0,6619.6
48,Jakarta,Mid End,1,0,1,0,0,1,Credit,58.5,0,6849.7
68,Jakarta,High End,1,1,1,1,1,1,Debit,149.37,0,7516.6
30,Jakarta,High End,1,0,0,1,1,1,Debit,138.32,0,7153.9
3,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,59.93,0,5261.1
14,Jakarta,Mid End,1,0,1,1,0,0,Digital Wallet,51.61,0,4110.6
4,Jakarta,Low End,0,0,0,0,0,0,Debit,26.065,0,5800.6
71,Jakarta,High End,0,1,1,0,0,1,Credit,124.475,0,6324.5
8,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,31.72,0,2636.4
61,Jakarta,Mid End,1,0,1,0,0,0,Debit,43.68,0,8443.5
72,Jakarta,High End,0,1,1,1,0,0,Debit,117.585,0,5799.3
5,Jakarta,High End,0,0,0,0,1,0,Pulsa,109.2,0,5792.8
49,Jakarta,Mid End,1,1,1,1,0,0,Debit,87.62,0,6597.5
8,Jakarta,Low End,0,0,0,0,0,0,Debit,25.61,0,7147.4
3,Jakarta,High End,0,0,0,0,0,1,Pulsa,104.455,0,5463.9
9,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.48,0,5727.8
67,Jakarta,Mid End,1,1,0,0,0,0,Debit,70.46,0,7806.5
46,Jakarta,Mid End,0,0,0,0,0,0,Credit,58.76,0,4095.0
67,Jakarta,Mid End,1,1,1,0,0,1,Digital Wallet,97.63,0,6410.3
55,Jakarta,Low End,0,0,0,0,0,0,Pulsa,25.61,0,6354.4
33,Jakarta,Mid End,1,1,1,0,1,0,Debit,94.575,0,6446.7
62,Jakarta,Low End,0,0,0,0,0,0,Credit,26.065,0,8377.2
49,Jakarta,Mid End,1,0,0,0,0,1,Pulsa,50.96,0,6253.0
1,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,58.175,0,7122.7
14,Jakarta,High End,0,1,1,0,0,0,Pulsa,107.445,0,6454.5
18,Jakarta,High End,0,0,1,1,1,0,Debit,122.07,0,4846.4
72,Jakarta,High End,1,1,1,1,1,1,Credit,152.295,0,6165.9
64,Jakarta,High End,1,0,1,1,0,1,Credit,129.025,0,6776.9
69,Jakarta,High End,1,1,1,1,1,1,Debit,146.315,0,7191.6
1,Jakarta,Low End,0,0,0,0,0,0,Pulsa,33.41,0,6823.7
71,Jakarta,Mid End,1,1,1,1,1,1,Credit,117.39,0,8178.3
66,Jakarta,Mid End,0,0,0,1,0,0,Credit,64.22,0,6801.6
2,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.22,0,5140.2
71,Jakarta,High End,1,1,1,1,1,1,Debit,142.61,0,6514.3
11,Jakarta,Mid End,0,1,0,0,1,0,Pulsa,79.625,0,3559.4
47,Jakarta,Mid End,1,1,0,0,0,0,Pulsa,71.89,0,7138.3
60,Jakarta,High End,0,1,0,1,1,1,Debit,134.875,0,8108.1
11,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.35,0,7572.5
29,Jakarta,Mid End,1,1,0,1,0,0,Credit,51.35,0,6633.9
21,Jakarta,Mid End,0,0,0,0,0,0,Pulsa,33.865,0,5592.6
48,Jakarta,High End,0,0,1,0,0,1,Credit,118.365,0,4672.2
3,Jakarta,Mid End,0,1,0,0,0,0,Digital Wallet,38.545,0,7644.0
43,Jakarta,Mid End,0,1,0,0,0,0,Digital Wallet,65.26,0,6869.2
5,Jakarta,High End,0,1,1,0,1,1,Pulsa,136.89,0,5231.2
1,Jakarta,Mid End,0,0,0,0,0,1,Pulsa,72.085,0,6871.8
71,Jakarta,Mid End,1,0,1,1,1,1,Pulsa,111.085,0,6864.0
8,Jakarta,Low End,0,0,0,0,0,0,Pulsa,25.74,0,7407.4
8,Jakarta,Mid End,0,0,0,0,1,0,Pulsa,77.025,0,3903.9
20,Jakarta,High End,0,0,1,0,1,0,Credit,117.91,0,3805.1
71,Jakarta,High End,0,1,0,0,0,0,Credit,102.765,0,7105.8
31,Jakarta,High End,0,0,1,0,1,0,Pulsa,117.91,0,3073.2
38,Jakarta,High End,1,1,0,0,0,1,Credit,123.5,0,6692.4
